151
-756.24479	75.32401	608.23921
-756.22217	75.32206	608.41632
-756.19972	75.31623	608.60397
-756.18813	75.31224	608.75845
-756.15541	75.31569	608.95248
-756.1343	75.31157	609.12607
-756.12205	75.322	609.29043
-756.11388	75.29794	609.48031
-756.0907	75.29188	609.65628
-756.0517	75.30824	609.82953
-756.0434	75.32087	610.00468
-756.03016	75.29774	610.19115
-756.02291	75.30217	610.36286
-756.02394	75.3193	610.54789
-755.99508	75.30241	610.71123
-756.00858	75.29735	610.88045
-756.00478	75.30079	611.08399
-755.97862	75.31727	611.25467
-755.98081	75.29234	611.43618
-755.97508	75.29897	611.58626
-755.98384	75.29698	611.78733
-755.99352	75.29285	611.97768
-755.9891	75.28269	612.1484
-755.9778	75.30174	612.30535
-756.01233	75.30696	612.47548
-756.02155	75.29518	612.68
-756.01905	75.29189	612.84418
-756.05339	75.32435	613.02727
-756.05448	75.30568	613.20273
-756.08186	75.29883	613.38133
-756.08974	75.30405	613.58219
-756.10477	75.31387	613.73434
-756.11831	75.29868	613.89599
-756.14804	75.31477	614.08794
-756.16877	75.31968	614.26299
-756.18922	75.3184	614.44317
-756.21505	75.31869	614.62418
-756.25257	75.33157	614.79485
-756.25477	75.34712	614.978
-756.29062	75.34419	615.15277
-756.30004	75.34794	615.32817
-756.32043	75.3298	615.50647
-756.34622	75.32575	615.67798
-756.36184	75.33105	615.8584
-756.39	75.35548	616.03026
-756.40007	75.34229	616.2141
-756.41475	75.33922	616.39367
-756.43755	75.34649	616.57416
-756.46037	75.32094	616.74888
-756.46542	75.35793	616.92729
-756.46856	75.34457	617.1061
-756.48834	75.36048	617.29535
-756.49634	75.34246	617.47401
-756.49932	75.34336	617.6366
-756.50611	75.35484	617.79329
-756.48175	75.3466	617.98957
-756.51137	75.35712	618.16392
-756.52074	75.34961	618.32637
-756.51157	75.34933	618.51627
-756.51633	75.34233	618.7112
-756.49413	75.35414	618.87666
-756.48828	75.34718	619.05428
-756.48323	75.36685	619.21368
-756.45522	75.35396	619.41061
-756.448	75.35033	619.58188
-756.44067	75.34217	619.7609
-756.41446	75.33446	619.94344
-756.39851	75.32122	620.12239
-756.38199	75.33707	620.29272
-756.35899	75.32693	620.48202
-756.34667	75.32957	620.65445
-756.33861	75.33627	620.8375
-756.30523	75.33126	620.99919
-756.28084	75.33154	621.1756
-756.26597	75.32831	621.35474
-756.25044	75.31344	621.53295
-756.21448	75.31786	621.70419
-756.199	75.31319	621.89895
-756.18916	75.33565	622.07981
-756.15397	75.3106	622.25162
-756.14011	75.3224	622.42295
-756.13214	75.30256	622.59735
-756.10377	75.29351	622.76347
-756.07827	75.31087	622.94808
-756.0568	75.28768	623.14384
-756.04628	75.30292	623.30399
-756.01277	75.30125	623.47629
-756.0425	75.29189	623.65543
-755.98938	75.31461	623.8334
-755.99741	75.31251	624.01047
-755.99874	75.29845	624.19022
-755.98906	75.30162	624.36233
-755.98669	75.28406	624.54718
-755.9743	75.29972	624.73005
-756.00079	75.30942	624.90336
-755.99954	75.30962	625.08016
-755.98652	75.28353	625.24412
-755.98538	75.30724	625.43544
-756.00869	75.29269	625.61674
-756.00534	75.29241	625.7813
-756.01424	75.31112	625.94083
-756.02622	75.30305	626.14171
-756.02881	75.30162	626.31423
-756.05217	75.29618	626.48355
-756.07727	75.30751	626.66693
-756.08598	75.31061	626.84639
-756.11338	75.31386	627.03448
-756.13027	75.30942	627.22081
-756.1401	75.31223	627.39724
-756.15984	75.31356	627.56221
-756.1837	75.33697	627.72921
-756.20707	75.31572	627.91033
-756.24341	75.33759	628.08181
-756.25449	75.31336	628.28051
-756.28602	75.31901	628.43008
-756.28186	75.33357	628.61921
-756.32399	75.33064	628.7989
-756.33484	75.33991	628.97054
-756.35691	75.33894	629.15938
-756.38911	75.34519	629.33898
-756.40116	75.33954	629.50613
-756.40722	75.33172	629.6981
-756.43259	75.34267	629.86335
-756.44829	75.35041	630.04475
-756.462	75.34601	630.20101
-756.47484	75.34668	630.39291
-756.49476	75.32337	630.57274
-756.51301	75.34109	630.74319
-756.4951	75.36515	630.92205
-756.49047	75.34737	631.09956
-756.50307	75.35299	631.29116
-756.50473	75.35198	631.47493
-756.50788	75.34626	631.63263
-756.50601	75.34753	631.81638
-756.50249	75.35374	631.97242
-756.47844	75.35806	632.18246
-756.48714	75.34881	632.3503
-756.47244	75.35687	632.51982
-756.46484	75.34011	632.67804
-756.45484	75.34453	632.87758
-756.43664	75.34283	633.05465
-756.43551	75.34906	633.2127
-756.40383	75.3392	633.40771
-756.38255	75.32326	633.58177
-756.37983	75.34377	633.7492
-756.34466	75.34337	633.94644
-756.32492	75.35388	634.11156
-756.30952	75.33292	634.29095
-756.28457	75.32574	634.47773
-756.26639	75.32605	634.64993
-756.25376	75.32681	634.82574
