30
-0.70123	-0.15586	0.42869
-0.52397	-0.44092	0.35071
-0.34672	-0.72598	0.27272
-0.16947	-1.01104	0.19474
0.00779	-1.2961	0.11676
0.18504	-1.58115	0.03878
-0.52539	-0.1541	0.82193
-0.34814	-0.43916	0.74395
-0.17088	-0.72422	0.66597
0.00637	-1.00928	0.58798
0.18362	-1.29434	0.51
0.36088	-1.5794	0.43202
-0.34955	-0.15234	1.21517
-0.1723	-0.4374	1.13719
0.00495	-0.72246	1.05921
0.18221	-1.00752	0.98123
0.35946	-1.29258	0.90324
0.53671	-1.57764	0.82526
-0.17372	-0.15058	1.60842
0.00353	-0.43564	1.53043
0.18079	-0.7207	1.45245
0.35804	-1.00576	1.37447
0.53529	-1.29082	1.29649
0.71255	-1.57588	1.2185
0.00212	-0.14882	2.00166
0.17937	-0.43388	1.92368
0.35662	-0.71894	1.84569
0.53388	-1.004	1.76771
0.71113	-1.28906	1.68973
0.88838	-1.57412	1.61175
