405
0.22754	-10.34034	-21.13867
2.0529	-10.39432	-19.49148
4.07475	-10.4139	-17.67512
6.14521	-10.33158	-16.2802
8.17041	-10.46177	-14.18503
10.17143	-10.18447	-12.25453
12.26913	-10.38159	-10.66028
14.13038	-10.49817	-8.65176
16.16754	-10.36283	-7.13044
18.75756	-10.34854	-5.31444
20.44781	-10.37474	-3.61288
22.46825	-10.37699	-1.53024
24.40802	-10.32777	0.06738
26.69341	-10.05851	1.6029
28.69966	-10.4603	3.1436
30.68277	-10.55656	5.39164
32.71531	-10.63228	6.8529
34.99928	-10.48651	8.92659
36.80418	-10.47905	10.58172
38.89757	-10.29322	12.09167
41.05124	-10.0802	13.96581
42.82223	-10.43246	15.71411
45.07179	-10.38674	17.57828
47.04051	-10.32089	19.2699
49.05926	-10.14263	21.23606
51.35541	-10.32663	22.85636
53.18167	-10.18244	24.7568
55.10176	-10.45322	26.30022
57.32738	-10.40376	28.08921
59.37889	-10.24636	29.94727
61.42597	-10.33924	31.82095
63.37235	-10.39897	33.4263
65.40215	-10.58497	35.18351
67.5052	-10.4041	36.99844
69.44044	-10.22174	38.66173
71.57006	-10.28481	40.46398
73.6235	-10.29978	42.19973
75.78761	-10.15652	43.88897
77.46216	-10.39122	45.97689
79.55912	-10.41661	47.498
81.83605	-10.4913	49.27653
83.90449	-10.32438	51.11302
85.84987	-10.43573	52.73232
88.0703	-10.37874	54.84588
89.98706	-10.33141	56.3223
91.9202	-10.39294	57.99505
93.88746	-10.30629	59.83296
96.19324	-10.29866	61.61916
98.26061	-10.33957	63.51721
100.48006	-10.1584	64.98585
102.10595	-10.14798	67.00556
104.32456	-10.33234	68.83436
106.34902	-10.35045	70.45338
108.38682	-10.33522	72.17521
110.55258	-10.46852	73.74073
112.53338	-10.36309	75.89177
114.62305	-10.04126	77.47201
116.47706	-10.10483	79.28375
118.8557	-10.43996	81.22532
120.63429	-10.28453	82.84623
122.67872	-10.34021	84.52245
124.74656	-10.12477	86.36629
126.69864	-10.38831	88.02676
128.8663	-10.34697	89.82098
130.67346	-10.26472	91.4104
132.935	-10.47369	93.51599
134.98488	-10.28829	95.04124
137.2293	-10.52269	96.85138
139.16676	-10.25417	98.68565
141.03924	-10.39487	100.54404
143.09153	-10.10831	102.22929
145.35375	-10.18546	103.76077
147.28321	-10.41764	105.71606
149.29112	-10.51974	107.42159
151.33654	-10.29376	108.97997
153.27673	-10.28549	110.90186
155.43815	-10.32459	112.72704
157.38821	-10.25546	114.41892
159.50866	-10.28532	116.12182
161.52715	-10.39372	118.02704
163.53011	-10.32279	119.80875
165.39611	-10.21891	121.76293
167.72431	-10.28666	123.26453
170.06575	-10.39687	125.04718
171.72312	-10.39272	126.5778
174.00735	-10.47043	128.78796
175.82304	-10.24863	130.45708
177.97711	-10.20676	132.18599
179.84792	-10.27099	134.16905
181.81433	-10.40027	135.70752
184.11242	-10.38511	137.46905
186.25147	-10.15192	139.06708
188.08435	-10.04469	140.90014
190.27726	-10.21038	142.73839
192.24434	-10.37669	144.46287
194.15423	-10.04785	146.27559
196.30926	-10.27068	147.95865
198.16304	-10.41719	149.76261
200.45229	-10.34325	151.50889
202.52721	-10.28853	153.22009
204.41123	-10.4694	155.04032
206.51985	-10.12604	156.57041
208.54006	-10.29814	158.58895
210.65094	-10.34868	160.32365
212.70961	-10.44231	162.07494
214.71948	-10.46731	163.81274
216.93564	-10.38904	165.65104
218.64379	-10.43483	167.50864
220.91558	-10.24394	169.33459
222.87046	-10.12776	170.87752
225.04223	-10.30381	172.87987
227.00402	-10.33066	174.48031
229.04718	-10.34389	176.18938
231.13269	-10.36857	177.67916
233.05866	-10.20746	179.41724
235.48288	-10.42325	181.57591
237.20606	-10.35307	183.22696
239.1572	-10.57349	185.04399
241.33798	-10.37429	186.75795
243.23733	-10.30076	188.60885
245.4169	-10.39464	190.22321
247.28573	-10.40206	191.95674
249.6138	-10.65837	193.63362
251.49319	-10.35866	195.53667
253.60602	-10.37395	197.34335
255.67732	-10.36667	199.21135
257.59705	-10.34665	201.08691
259.57665	-10.42534	202.37674
261.73615	-10.47084	204.36946
263.53741	-10.40529	206.0038
265.85509	-10.33447	207.87782
267.91941	-10.39831	209.69295
269.99623	-10.41608	211.39004
272.0199	-10.44993	213.14062
274.01231	-10.53922	214.93573
2.25955	-10.13314	-24.0055
4.38474	-10.40209	-22.2636
6.55406	-10.25409	-20.42645
8.642	-10.60776	-18.86847
10.22854	-10.2316	-17.02223
12.66888	-10.44927	-15.26907
14.43628	-10.58214	-13.3117
16.76688	-10.30742	-11.6384
18.70097	-10.14108	-9.98393
20.82477	-10.62529	-8.24745
23.06907	-10.40121	-6.49155
24.75831	-10.48404	-4.47162
26.72145	-10.42504	-2.63719
28.96419	-10.36676	-1.05246
31.05887	-10.29213	0.4322
33.05561	-10.35273	2.51739
35.10306	-10.35384	4.25025
37.29584	-10.11961	5.93115
39.20457	-10.30415	7.67677
41.11038	-10.60759	9.4357
43.0272	-10.30781	11.46964
45.27382	-10.38095	13.20857
47.43725	-10.49517	15.11869
49.33429	-10.22873	16.58089
51.60138	-10.23384	18.212
53.71516	-10.31976	20.11687
55.20919	-10.37016	21.71556
57.5741	-10.36257	23.61134
59.91086	-10.525	25.38405
61.79681	-10.28033	27.30154
63.84879	-10.4076	28.96278
65.50456	-10.3754	30.65757
67.92672	-10.46597	32.47276
69.80697	-10.30834	33.92928
71.85702	-10.3548	35.89162
74.04488	-10.62529	37.61399
76.25485	-10.37395	39.24052
78.22346	-10.24547	41.21092
80.05848	-10.20707	42.96142
82.27474	-10.53221	44.71083
84.02892	-10.38986	46.64593
86.35111	-10.26384	48.0524
87.96867	-10.47285	50.20492
90.19009	-10.41772	51.67138
92.04083	-10.31421	53.59075
94.2901	-10.40369	55.5037
96.30526	-10.30827	57.22113
98.52774	-10.29494	58.89436
100.62535	-10.35887	60.64011
102.61273	-10.34076	62.39465
104.88221	-10.5298	64.22939
106.55437	-10.30349	66.08078
108.67891	-10.32441	67.67849
110.79067	-10.29246	69.40312
112.82405	-9.98684	71.14976
114.80999	-10.05099	72.97763
116.91453	-10.29801	74.69295
118.95068	-10.27861	76.5939
121.05473	-10.34379	78.23258
123.25489	-10.06455	79.94176
125.01073	-10.29581	81.73668
127.34684	-10.2446	83.39766
129.11673	-10.53052	85.42516
130.90983	-10.18671	87.12947
133.25251	-10.35275	88.81339
135.02975	-10.38683	90.49876
137.35539	-10.37981	92.45113
139.4334	-10.39524	94.08161
141.43172	-10.31897	95.89217
143.45184	-10.35841	97.50944
145.55194	-10.31968	99.41439
147.56991	-10.32102	101.1776
149.62506	-10.26535	102.68794
151.54834	-10.3352	104.66943
153.84217	-10.58407	106.3834
155.56731	-10.53058	108.09739
157.79735	-10.26052	109.99828
159.81212	-10.35595	111.93183
161.94232	-10.32538	113.55373
164.00261	-10.53039	115.30407
165.98928	-10.33628	117.11127
168.07274	-10.37598	118.51989
170.04206	-10.30416	120.90368
172.08243	-10.28732	122.34807
174.46185	-10.28103	124.17427
176.24614	-10.37453	126.00832
178.51547	-10.42827	127.52082
180.13327	-10.15069	129.26298
182.38318	-10.3441	131.18648
184.34008	-10.52012	133.10774
186.43178	-10.55144	134.79074
188.56667	-10.32057	136.51915
190.2876	-10.38471	138.42326
192.55717	-10.24779	140.07168
194.53386	-10.40656	141.77507
196.49265	-10.19085	143.34605
198.69371	-10.50824	145.25118
200.75449	-10.49703	147.00501
202.71887	-10.24781	148.5906
204.6641	-10.40128	150.84475
206.68948	-10.37948	152.52443
209.15481	-10.46191	154.27001
210.8125	-10.40792	155.81773
213.12631	-10.16015	157.54686
214.86065	-10.2404	159.12018
217.14925	-10.1233	161.04891
219.37673	-10.30785	163.04401
221.42061	-10.39856	164.46146
223.33763	-10.37691	166.27514
225.33651	-10.4848	168.275
227.35637	-10.24382	170.13534
229.62231	-10.17504	171.66761
231.37679	-10.27429	173.66057
233.54914	-10.57198	175.40454
