418
290.04574	-2.19617	-196.54388
290.80963	-1.33582	-197.38177
291.37859	-0.43915	-198.33766
291.72156	0.45166	-199.39165
291.84129	1.32834	-200.51021
291.73444	2.15791	-201.66382
291.39423	2.92147	-202.81705
290.83811	3.59763	-203.94791
290.08683	4.16843	-205.00318
289.14592	4.61593	-205.97405
288.07211	4.92879	-206.84247
286.85346	5.10088	-207.57124
285.55086	5.13969	-208.13413
284.18671	5.01735	-208.53436
282.80068	4.75149	-208.75017
281.43265	4.34923	-208.762
280.12086	3.82116	-208.60021
278.90086	3.18395	-208.23112
277.80811	2.44061	-207.70085
276.87182	1.62107	-206.99224
276.11218	0.76317	-206.15633
275.55541	-0.13175	-205.19596
275.21281	-1.02212	-204.15023
275.08721	-1.89098	-203.03482
275.19636	-2.73122	-201.88148
275.52422	-3.4974	-200.72585
276.06231	-4.1715	-199.59515
276.82033	-4.74248	-198.53132
277.74757	-5.20748	-197.54391
278.83573	-5.52172	-196.69285
280.06267	-5.6812	-195.96811
281.36448	-5.71319	-195.40044
282.72483	-5.59268	-195.01133
284.10972	-5.32504	-194.80112
285.48178	-4.90915	-194.79388
286.77856	-4.39344	-194.96206
288.0032	-3.7426	-195.32062
289.10242	-3.01012	-195.85732
292.98261	-0.58784	-191.51899
294.19404	0.76338	-192.84168
295.07252	2.16664	-194.34674
295.61977	3.57552	-196.00157
295.81257	4.95526	-197.76474
295.63521	6.26196	-199.57076
295.1045	7.46236	-201.38354
294.23769	8.51925	-203.15957
293.05474	9.42711	-204.8352
291.58578	10.12996	-206.36168
289.87819	10.62122	-207.71961
287.97256	10.89582	-208.85966
285.91641	10.93251	-209.75274
283.77215	10.75085	-210.37426
281.60588	10.33661	-210.70017
279.45701	9.69608	-210.72516
277.39087	8.86522	-210.46262
275.47855	7.85651	-209.8993
273.7467	6.7055	-209.05489
272.2766	5.41875	-207.95709
271.07502	4.06776	-206.62993
270.20474	2.66322	-205.1374
269.65989	1.25948	-203.47298
269.47177	-0.12172	-201.71991
269.64051	-1.42962	-199.90973
270.1499	-2.63519	-198.09438
271.02086	-3.69733	-196.32666
272.19375	-4.59861	-194.64279
273.6618	-5.30916	-193.107
275.38648	-5.80598	-191.74923
277.28072	-6.07433	-190.61069
279.34345	-6.11804	-189.72168
281.48612	-5.92025	-189.11524
283.6584	-5.49822	-188.79417
285.80524	-4.85655	-188.76336
287.87192	-4.02994	-189.03597
289.77987	-3.02068	-189.59992
291.50606	-1.86493	-190.43224
295.93424	1.01764	-186.50279
297.56679	2.86385	-188.30052
298.77895	4.7746	-190.35429
299.52055	6.69728	-192.61261
299.77577	8.58525	-195.00413
299.54478	10.36332	-197.47522
298.82419	11.99453	-199.96138
297.63242	13.44889	-202.36739
296.02873	14.67646	-204.65222
294.03386	15.63838	-206.75517
291.69457	16.31626	-208.59545
289.09294	16.68701	-210.15339
286.29704	16.74418	-211.37069
283.36755	16.48364	-212.21102
280.39376	15.91113	-212.66171
277.46886	15.04487	-212.7036
274.65457	13.91114	-212.33331
272.03488	12.54249	-211.57167
269.68741	10.95354	-210.41694
267.66885	9.21995	-208.92366
266.04467	7.36415	-207.12534
264.83999	5.45366	-205.06082
264.11036	3.53507	-202.80694
263.84754	1.6585	-200.41764
264.0705	-0.12343	-197.94574
264.78313	-1.77892	-195.46683
265.96483	-3.22546	-193.05872
267.57301	-4.4485	-190.7619
269.57515	-5.41788	-188.6669
271.91034	-6.09856	-186.80945
274.51246	-6.46524	-185.26064
277.32221	-6.52518	-184.04843
280.24071	-6.25788	-183.21202
283.20944	-5.68023	-182.77047
286.13541	-4.80878	-182.73428
288.9435	-3.67189	-183.09781
291.56755	-2.30093	-183.86238
293.90996	-0.72379	-185.01452
298.87675	2.62819	-181.48724
300.94946	4.96012	-183.76549
302.47574	7.38451	-186.36685
303.41511	9.83119	-189.22251
303.7417	12.20695	-192.25913
303.43954	14.45506	-195.382
302.53907	16.54394	-198.51888
301.03593	18.37547	-201.57638
298.99375	19.92514	-204.47435
