27
-279.4918	493.87269	-767.17845
-279.49145	495.63394	-767.18359
-279.49315	497.39509	-767.1892
-279.49849	499.15398	-767.19106
-279.49832	500.91161	-767.19366
-279.50015	502.66915	-767.19725
-279.50068	504.43082	-767.19762
-279.50431	506.19165	-767.19898
-279.50082	507.95119	-767.19594
-279.49886	509.70874	-767.19242
-279.49914	511.47095	-767.18935
-279.49057	513.22937	-767.18774
-279.4914	514.99184	-767.1795
-279.49076	516.74982	-767.18136
-279.48651	518.50621	-767.17412
-279.48214	520.26837	-767.168
-279.47968	522.02777	-767.16498
-279.47764	523.78842	-767.1609
-279.47516	525.5458	-767.15634
-279.47355	527.30562	-767.16092
-279.47511	529.06493	-767.16034
-279.47626	530.82638	-767.16023
-279.47773	532.58411	-767.16131
-279.47883	534.34577	-767.16788
-279.48329	536.10407	-767.16535
-279.48429	537.86558	-767.17378
-279.48574	539.62647	-767.17615
